no;year;group;y;id
2916;5.527993391;0;1;195
2917;7.441597327;0;1;195
2918;13.59497315;0;1;195
2919;14.16549774;0;1;195
2920;16.46356157;0;1;195
2921;19.46951409;0;1;195
2922;21.82343509;0;1;195
2923;22.61347273;0;1;195
2924;22.88430337;0;1;195
2925;24.28230975;0;1;195
2926;0;0;0;196
2927;0.369864842;0;1;196
2928;2.338004252;0;0;196
2929;4.569170065;0;0;196
2930;7.789247739;0;0;196
2931;10.661657;0;0;196
2932;10.80168978;0;0;196
2933;11.70937759;0;0;196
2934;16.96507743;0;0;196
2935;17.08399038;0;0;196
2936;18.9681471;0;0;196
2937;19.43467417;0;0;196
2938;20.23777766;0;0;196
2939;21.18949033;0;0;196
2940;22.60245238;0;0;196
2941;0;0;0;197
2942;1.944297465;0;0;197
2943;2.543577261;0;0;197
2944;2.585984801;0;0;197
2945;2.955466625;0;1;197
2946;2.961107611;0;0;197
2947;4.347302287;0;0;197
2948;7.262964197;0;1;197
2949;11.01101312;0;1;197
2950;13.21695051;0;1;197
2951;13.8065866;0;1;197
2952;18.38285037;0;1;197
2953;19.90132295;0;1;197
2954;22.56033257;0;1;197
2955;23.04046521;0;1;197
2956;0;0;1;198
2957;0.61239964;0;0;198
2958;7.026898931;0;0;198
2959;7.212360279;0;0;198
2960;9.067368141;0;0;198
2961;9.376716078;0;0;198
2962;10.31811407;0;0;198
2963;11.53826158;0;0;198
2964;14.37303635;0;0;198
2965;16.58613528;0;0;198
2966;16.77308854;0;0;198
2967;16.80786067;0;0;198
2968;17.78300586;0;0;198
2969;18.31473745;0;0;198
2970;18.46761195;0;0;198
2971;0;1;0;199
2972;1.635547704;1;0;199
2973;2.937949396;1;0;199
2974;3.537283972;1;0;199
2975;7.716957678;1;0;199
2976;7.744705182;1;0;199
2977;10.08504882;1;0;199
2978;11.02123181;1;0;199
2979;13.6193042;1;0;199
2980;14.5980933;1;0;199
2981;18.30841987;1;0;199
2982;19.14186641;1;0;199
2983;21.3699754;1;0;199
2984;21.57991265;1;0;199
2985;24.43933094;1;0;199
2986;0;0;0;200
2987;0.233613577;0;1;200
2988;2.769438998;0;0;200
2989;7.141493238;0;1;200
2990;10.02713841;0;1;200
2991;11.63631152;0;1;200
2992;11.64552508;0;1;200
2993;14.16712864;0;1;200
2994;16.34264365;0;1;200
2995;16.85870652;0;1;200
2996;19.61392715;0;1;200
2997;21.87551354;0;1;200
2998;22.29862127;0;1;200
2999;22.48910635;0;1;200
3000;22.69503694;0;1;200
